"TEAM" "CONF" "G" "W" "L" "WL_perc" "BARTHAG" "WAB" "ADJ_T" "ADJOE" "ADJDE" "pp100p_ratio" "EFG_O" "EFG_D" "EFG_ratio" "TOR" "TORD" "TOR_ratio" "ORB" "DRB" "FTR" "FTRD" "FTR_ratio" "X2P_O" "X2P_D" "X3P_O" "X3P_D" "first_year" "age" "all_games_played" "all_WL_perc" "MM" "F4" "CHAMP" "POSTSEASON" "post"
"Southern_Illinois" "MVC" 32 17 15 0.53125 0.4934 -8.2 67.2 102 102.2 0.998043052837573 52.8 49.6 1.06451612903226 21 19.1 1.09947643979058 28.8 29.2 32 25.6 1.25 51.2 47.6 37.4 35.1 1968 53 1563 0.555 10 0 0 "no_postseason" "no"
"Southern_Miss" "CUSA" 29 20 9 0.689655172413793 0.649 -5.7 66 106.8 101.2 1.05533596837945 53.1 49.1 1.08146639511202 15.7 19.4 0.809278350515464 22.9 28.1 24.1 29.8 0.808724832214765 49.9 47.1 39.1 34.2 1967 49 1426 0.522 3 0 0 "no_postseason" "no"
"Southern_Utah" "BSky" 32 17 15 0.53125 0.2635 -12 72.2 96 105 0.914285714285714 50.2 50.4 0.996031746031746 18.9 16.9 1.11834319526627 23.2 24.7 39.4 38 1.03684210526316 50 48 33.7 36.1 1989 32 918 0.424 1 0 0 "no_postseason" "no"
"St._Bonaventure" "A10" 34 18 16 0.529411764705882 0.667 -8.3 65.6 101.1 95.1 1.06309148264984 48.3 47.2 1.02330508474576 18.7 19.8 0.944444444444444 29.2 28.7 28.2 31.5 0.895238095238095 47.9 46.2 32.8 32.3 1920 100 2413 0.568 7 1 0 "no_postseason" "no"
"St._Francis_NY" "NEC" 31 17 14 0.548387096774194 0.2646 -11.7 69.6 95.5 104.4 0.914750957854406 48.5 48.9 0.991820040899796 17.6 19.2 0.916666666666667 26.9 28.5 28.6 39.3 0.727735368956743 47.3 49 33.5 32.4 1902 111 2524 0.489 0 0 0 "no_postseason" "no"
"St._Francis_PA" "NEC" 31 18 13 0.580645161290323 0.3115 -9 69.6 104.9 112.3 0.934105075690116 48.8 53.8 0.907063197026022 17.4 16.9 1.02958579881657 33.4 28.6 35 31.8 1.10062893081761 46.5 54.9 35.3 34.8 1956 65 1758 0.448 1 0 0 "no_postseason" "no"
"St._John's" "BE" 34 21 13 0.617647058823529 0.7067 -1.2 72.3 107.4 99.5 1.07939698492462 51.9 50.7 1.02366863905325 14.3 21.2 0.674528301886792 21.8 29.4 29.5 39.7 0.743073047858942 50.7 50.3 35.8 34.2 1908 113 2944 0.649 30 2 0 "R68" "yes"
"Stanford" "P12" 31 15 16 0.483870967741935 0.6083 -5.8 71.2 101.4 97.6 1.03893442622951 51.2 47.9 1.06889352818372 20.8 17.2 1.2093023255814 29.9 28.3 36.1 32.9 1.09726443768997 53.2 46.4 31.7 34.5 1914 105 2706 0.569 17 2 1 "no_postseason" "no"
"Stephen_F._Austin" "Slnd" 26 14 12 0.538461538461538 0.1655 -11.9 70 94.5 108.8 0.868566176470588 48.4 52.6 0.920152091254753 20.5 21.5 0.953488372093023 29.1 32.9 36.2 36.1 1.00277008310249 47.6 49.9 33.3 37.4 1987 34 986 0.569 5 0 0 "no_postseason" "no"
"Stetson" "ASun" 29 7 22 0.241379310344828 0.1379 -17.7 70.7 96 112.6 0.852575488454707 45.5 54.5 0.834862385321101 17.5 18 0.972222222222222 27.9 32 25 33 0.757575757575758 45 54.2 31 36.6 1972 49 1391 0.451 0 0 0 "no_postseason" "no"
"Stony_Brook" "AE" 32 24 8 0.75 0.4407 -3.8 70.7 97.5 99.6 0.978915662650602 48.1 46 1.04565217391304 20.7 18.6 1.11290322580645 33.2 26.1 35.4 36.2 0.977900552486188 47.7 46.6 32.6 30.1 2000 21 635 0.509 1 0 0 "no_postseason" "no"
"Syracuse" "ACC" 34 20 14 0.588235294117647 0.8622 0.4 67.3 110.5 94.2 1.17303609341826 49.6 48.1 1.03118503118503 18.5 23.1 0.800865800865801 30.2 33.4 36.8 34.3 1.07288629737609 49.3 46.9 33.3 32.9 1899 120 2930 0.688 40 6 1 "R64" "yes"
"TCU" "B12" 37 23 14 0.621621621621622 0.8486 1.1 70.1 109.8 94.5 1.16190476190476 52.1 48.4 1.07644628099174 19.2 18.6 1.03225806451613 31.2 28.7 31.7 27.7 1.14440433212996 52.3 49.9 34.6 30.4 1914 107 2636 0.467 8 0 0 "no_postseason" "no"
"Temple" "Amer" 33 23 10 0.696969696969697 0.7866 1.8 70.2 109.4 97.6 1.12090163934426 49.9 50.6 0.986166007905138 15.7 20.6 0.762135922330097 26.9 29.2 32.5 33.9 0.958702064896755 50.1 51.5 33 32.9 1895 124 3017 0.641 33 2 0 "R68" "yes"
"Tennessee" "SEC" 36 31 5 0.861111111111111 0.9488 9.9 68.8 122.8 95.2 1.28991596638655 55.3 48.1 1.14968814968815 15.8 18 0.877777777777778 31.6 30.2 33.3 34.9 0.954154727793696 55.4 44.7 36.7 35.4 1909 111 2721 0.612 22 0 0 "S16" "yes"
"Tennessee_Martin" "OVC" 29 12 17 0.413793103448276 0.2649 -13.3 69.7 104.6 114.3 0.915135608048994 50.4 57.1 0.882661996497373 18.8 19.3 0.974093264248705 31.5 34.7 26.4 27.2 0.970588235294118 49.9 56.7 34.1 38.5 1993 28 915 0.38 0 0 0 "no_postseason" "no"
"Tennessee_St." "OVC" 28 9 19 0.321428571428571 0.2142 -14.3 71 97.4 109 0.893577981651376 49.1 54.3 0.904235727440147 22.7 20.3 1.11822660098522 28.7 28.4 36.2 54 0.67037037037037 49.3 52.6 32.6 38.4 1978 43 1218 0.427 2 0 0 "no_postseason" "no"
"Tennessee_Tech" "OVC" 29 8 21 0.275862068965517 0.1344 -16.4 69.7 88.4 104 0.85 46.1 51.1 0.902152641878669 22.8 19.2 1.1875 27.9 32.9 36.3 33.2 1.0933734939759 43.9 51.1 33.6 34.1 1944 66 1787 0.492 2 0 0 "no_postseason" "no"
"Texas" "B12" 37 21 16 0.567567567567568 0.899 -0.5 66.1 113.3 93.7 1.20917822838847 50.9 48.7 1.04517453798768 16.2 18.9 0.857142857142857 28.1 29.5 29.7 29.7 1 49.8 46.2 34.8 35.4 1906 114 2887 0.623 34 3 0 "no_postseason" "no"
"Texas_A&M" "SEC" 32 14 18 0.4375 0.7129 -4.4 69 106.4 98.3 1.0824008138352 49.3 49.3 1 20 18.5 1.08108108108108 32.7 32.5 34.2 27 1.26666666666667 51 49.1 30.8 33.1 1913 108 2710 0.528 14 0 0 "no_postseason" "no"
"Texas_A&M_Corpus_Chris" "Slnd" 28 14 14 0.5 0.2355 -13.7 66.3 93.9 104.1 0.902017291066282 47.9 48.6 0.98559670781893 22.3 20.1 1.10945273631841 31.1 27.5 29.8 41.7 0.71462829736211 47.6 46.1 32.3 34.9 2003 18 540 0.515 1 0 0 "no_postseason" "no"
"Texas_Southern" "SWAC" 36 24 12 0.666666666666667 0.3392 -6.6 75.8 102.8 109 0.943119266055046 50.8 51.6 0.984496124031008 19.8 19.9 0.994974874371859 32.5 31.7 40.8 32.6 1.25153374233129 52.2 51.1 32.1 35 1978 43 1266 0.494 8 0 0 "no_postseason" "no"
"Texas_St." "SB" 32 24 8 0.75 0.5698 -3.3 66.4 101 98.5 1.0253807106599 50 48.5 1.03092783505155 19.6 20.7 0.946859903381643 33.2 24.7 34.4 39.5 0.870886075949367 50.8 49.2 32.4 31.6 1985 36 1043 0.453 2 0 0 "no_postseason" "no"
"Texas_Tech" "B12" 38 31 7 0.815789473684211 0.9696 7 67.5 115.2 85.2 1.35211267605634 53.5 43 1.24418604651163 17.7 22.8 0.776315789473684 27.4 28.7 32.9 36.6 0.898907103825136 52.8 41.9 36.5 29.7 1926 92 2462 0.562 17 1 0 "Second" "yes"
"The_Citadel" "SC" 27 12 15 0.444444444444444 0.3011 -10.9 75.3 106 114 0.929824561403509 52 56.6 0.918727915194346 17.3 16.9 1.02366863905325 25.1 31.8 25.8 31.7 0.813880126182965 54.2 57.5 33.5 37.1 1913 108 2377 0.422 0 0 0 "no_postseason" "no"
"Toledo" "MAC" 32 25 7 0.78125 0.7686 -0.1 69 108.6 97.8 1.11042944785276 53.2 46.8 1.13675213675214 17.4 15.4 1.12987012987013 28.1 25.7 26.1 26.8 0.973880597014925 50.4 46.6 38 31.5 1916 105 2549 0.574 4 0 0 "no_postseason" "no"
"Towson" "CAA" 31 10 21 0.32258064516129 0.2501 -16.9 64.8 99.6 109.6 0.908759124087591 47.9 52.1 0.919385796545106 18.8 15.2 1.23684210526316 35.2 27.3 28.1 33 0.851515151515152 47.6 50.8 32.6 35.7 1980 41 1203 0.417 2 0 0 "no_postseason" "no"
"Troy" "SB" 28 12 16 0.428571428571429 0.308 -11.8 68.5 100.8 108.1 0.932469935245143 51 52.7 0.967741935483871 19.9 17.1 1.16374269005848 27.2 31.1 31.7 32.8 0.966463414634146 51.7 50.1 33.2 37.8 1994 27 792 0.475 2 0 0 "no_postseason" "no"
"Tulane" "Amer" 31 4 27 0.129032258064516 0.2856 -17.2 71.2 97 105 0.923809523809524 47.1 50.6 0.930830039525692 21 15.1 1.39072847682119 27 30.9 32.8 31.6 1.0379746835443 46.7 50.7 31.8 33.6 1906 110 2531 0.485 3 0 0 "no_postseason" "no"
"Tulsa" "Amer" 32 18 14 0.5625 0.6507 -3.5 70.1 104.8 99.2 1.05645161290323 51.2 48.1 1.06444906444906 18 17.6 1.02272727272727 23 29.4 43.4 30.3 1.43234323432343 51.3 47.3 34 32.8 1914 107 2621 0.556 16 0 0 "no_postseason" "no"
"UAB" "CUSA" 33 20 13 0.606060606060606 0.5307 -7.4 66.4 106.2 105.1 1.0104662226451 50.4 49.4 1.02024291497976 16.8 17.9 0.93854748603352 30.6 26.2 31.8 31.6 1.00632911392405 51.3 48.1 32.6 33.9 1980 41 1305 0.622 15 0 0 "no_postseason" "no"
"UC_Davis" "BW" 29 11 18 0.379310344827586 0.301 -14 67.3 95.3 102.6 0.928849902534113 49 52.8 0.928030303030303 19.9 21.1 0.943127962085308 22.1 27.7 29.7 37.7 0.787798408488064 49 53.3 32.7 34.6 2008 13 395 0.433 1 0 0 "no_postseason" "no"
"UC_Irvine" "BW" 36 31 5 0.861111111111111 0.7458 0.7 66.6 107.2 97.6 1.09836065573771 51.3 44.1 1.16326530612245 17.5 16.7 1.04790419161677 33.7 27 28.7 33 0.86969696969697 50.1 40.7 35.9 33.9 1978 43 1284 0.494 2 0 0 "R32" "yes"
"UC_Riverside" "BW" 30 10 20 0.333333333333333 0.1613 -18.2 64.8 96.9 111.8 0.866726296958855 51.2 54.4 0.941176470588235 20.3 16 1.26875 25.1 26.5 22.7 33.4 0.679640718562874 47.2 53.7 38 37.2 2002 19 553 0.349 0 0 0 "no_postseason" "no"
"UC_Santa_Barbara" "BW" 30 22 8 0.733333333333333 0.4295 -6 65.9 103.2 105.7 0.976348155156102 50.3 49.7 1.01207243460765 16.8 16.6 1.01204819277108 33.1 26.2 39.5 32.4 1.21913580246914 49.4 50.8 34.8 31.8 1964 57 1603 0.531 5 0 0 "no_postseason" "no"
"UCF" "Amer" 33 24 9 0.727272727272727 0.898 2 66.4 112.7 93.3 1.20793140407288 52.9 45.4 1.16519823788546 17.6 18 0.977777777777778 29.5 29.6 45.3 29.2 1.5513698630137 52 44.5 36.5 31.3 1908 111 2817 0.578 19 3 1 "R32" "yes"
"UCLA" "P12" 33 17 16 0.515151515151515 0.6824 -5.2 74 108.2 101.3 1.06811451135242 52 49.6 1.04838709677419 19 15.1 1.25827814569536 30.8 27.1 38.2 27.6 1.38405797101449 51.4 47.9 35.5 34.7 1920 101 2760 0.688 49 18 11 "no_postseason" "no"
"UMass_Lowell" "AE" 30 15 15 0.5 0.2345 -13 71.6 101.7 112.7 0.902395740905058 53.7 52 1.03269230769231 19.6 17.9 1.09497206703911 27 29.8 34.1 32.6 1.04601226993865 55.1 54.7 34.3 31.6 1906 8 215 0.444 0 0 0 "no_postseason" "no"
"UMBC" "AE" 31 21 10 0.67741935483871 0.3181 -8.1 66.2 94.8 101.3 0.935834155972359 48.4 51.4 0.941634241245136 18.3 22.9 0.799126637554585 24.5 24.4 31.1 32.9 0.945288753799392 49.5 51.8 31.3 34 1987 34 993 0.398 2 0 0 "no_postseason" "no"
"UMKC" "WAC" 31 11 20 0.354838709677419 0.3201 -13.6 68 99.5 106.3 0.936030103480715 49.8 53.6 0.92910447761194 17.2 20.9 0.822966507177034 23.5 32.3 32.4 36.7 0.88283378746594 47.8 53 35.2 36.5 1990 31 909 0.422 0 0 0 "no_postseason" "no"
"UNC_Asheville" "BSth" 28 4 24 0.142857142857143 0.0741 -20.8 63.7 93.1 116 0.802586206896552 46.2 55.7 0.829443447037702 23.5 18.2 1.29120879120879 27.7 37.1 26.3 33.7 0.780415430267062 45.2 56.7 31.7 36.2 1987 34 1000 0.479 4 0 0 "no_postseason" "no"
"UNC_Greensboro" "SC" 34 29 5 0.852941176470588 0.6724 1.9 69 104.4 98.1 1.06422018348624 51.2 51 1.00392156862745 17.1 22.2 0.77027027027027 31.4 29.7 30.6 32.2 0.950310559006211 51.4 50.1 33.8 35 1992 29 870 0.475 3 0 0 "no_postseason" "no"
"UNC_Wilmington" "CAA" 32 10 22 0.3125 0.2734 -16.7 70.6 103.8 113 0.91858407079646 50.5 56 0.901785714285714 18.5 14.5 1.27586206896552 31.7 26.7 32.8 31.9 1.0282131661442 49.3 54.4 35 38.8 1977 44 1294 0.515 6 0 0 "no_postseason" "no"
"UNLV" "MWC" 31 17 14 0.548387096774194 0.4773 -7.5 69.1 104.5 105.3 0.992402659069326 49.5 51 0.970588235294118 18.6 17.6 1.05681818181818 35.5 27.7 34.9 31.6 1.10443037974684 48.8 49.7 33.7 35.7 1970 51 1595 0.695 20 4 1 "no_postseason" "no"
"USC" "P12" 33 16 17 0.484848484848485 0.7164 -7.1 71.2 109 100.5 1.08457711442786 52.8 49.1 1.07535641547862 16.5 18.1 0.911602209944751 27 29.9 27.6 30 0.92 50.3 48.4 38.2 33.4 1907 114 2848 0.573 18 2 0 "no_postseason" "no"
"USC_Upstate" "BSth" 29 5 24 0.172413793103448 0.1084 -20.8 69.5 92.7 111.3 0.832884097035041 47.4 53.1 0.892655367231638 19.9 18.2 1.09340659340659 24.7 31.3 25.3 39 0.648717948717949 46.8 54 32.1 34.3 2011 10 312 0.423 0 0 0 "no_postseason" "no"
"UT_Arlington" "SB" 32 17 15 0.53125 0.5469 -7.5 67.9 100.5 98.9 1.01617795753286 47 48 0.979166666666667 20.3 18.1 1.12154696132597 31 28 34.5 38 0.907894736842105 47.9 50 30.5 29.9 1969 52 1479 0.46 1 0 0 "no_postseason" "no"
"UT_Rio_Grande_Valley" "WAC" 35 20 15 0.571428571428571 0.4167 -8.2 71.7 98 100.9 0.971258671952428 46.3 50.4 0.918650793650794 18 24.3 0.740740740740741 26.5 32.6 42.7 43.5 0.981609195402299 46 50.3 31.3 33.8 1969 52 1456 0.429 0 0 0 "no_postseason" "no"
"Utah" "P12" 31 17 14 0.548387096774194 0.6862 -4.2 67.6 113.9 106.4 1.07048872180451 55 52.3 1.05162523900574 19.2 14.7 1.30612244897959 31 27.1 35.5 32.5 1.09230769230769 54.6 51.7 37 35.6 1909 112 2836 0.645 29 4 1 "no_postseason" "no"
"Utah_St." "MWC" 34 28 6 0.823529411764706 0.8329 2 69.6 111.3 96.8 1.14979338842975 53.9 46.5 1.15913978494624 18.2 17.3 1.05202312138728 32 22.3 36.7 34.3 1.06997084548105 54.2 42.2 35.7 35.3 1904 115 2739 0.59 21 0 0 "R64" "yes"
"Utah_Valley" "WAC" 33 25 8 0.757575757575758 0.6194 -2.3 69.9 107 102.6 1.04288499025341 55.6 49.1 1.13238289205703 20.2 16.5 1.22424242424242 28 26.6 40.3 29.3 1.37542662116041 54.2 47.3 38.5 34.9 2010 11 338 0.553 0 0 0 "no_postseason" "no"
"UTEP" "CUSA" 27 8 19 0.296296296296296 0.205 -15.5 69.3 89 100.1 0.889110889110889 45.7 49.4 0.925101214574899 22.8 19 1.2 26.7 26.7 34.7 32.9 1.05471124620061 44.3 46.6 32 36.2 1923 62 2355 0.571 17 1 1 "no_postseason" "no"
"UTSA" "CUSA" 28 17 11 0.607142857142857 0.5851 -8.8 73.3 104.7 101.6 1.03051181102362 49.5 49.5 1 16.4 18.1 0.906077348066298 26.1 28.4 26.2 35.6 0.735955056179775 48 50 34.3 32.5 1982 39 1139 0.501 4 0 0 "no_postseason" "no"
"Valparaiso" "MVC" 31 15 16 0.483870967741935 0.3647 -12.2 66.4 96.7 101.5 0.952709359605911 48.9 49.9 0.979959919839679 20.3 18.9 1.07407407407407 26.7 27.1 32.1 31.7 1.01261829652997 50.1 49.8 31 33.4 1918 85 2147 0.529 9 0 0 "no_postseason" "no"
"Vanderbilt" "SEC" 32 9 23 0.28125 0.5062 -9.1 68.9 100.3 100.1 1.001998001998 48.6 49.5 0.981818181818182 20.5 16.4 1.25 29 29.3 40.6 33.3 1.21921921921922 50 48 31.1 34.9 1901 118 2784 0.58 15 0 0 "no_postseason" "no"
"VCU" "A10" 33 25 8 0.757575757575758 0.8838 1.1 69.7 104.6 87.6 1.19406392694064 50.1 43.5 1.15172413793103 20 23.4 0.854700854700855 31 30.6 35.7 36.6 0.975409836065574 53.1 43.8 30.5 28.5 1974 47 1431 0.649 17 1 0 "R64" "yes"
"Vermont" "AE" 33 27 6 0.818181818181818 0.7324 -1 66.7 107 98.1 1.09072375127421 52.6 48.7 1.08008213552361 16.8 19.1 0.879581151832461 27.3 22.2 35.9 27.5 1.30545454545455 51.6 46.3 35.9 35.1 1921 65 1759 0.531 7 0 0 "R64" "yes"
"Villanova" "BE" 36 26 10 0.722222222222222 0.8448 3.6 65.1 114.6 98.9 1.1587462082912 53.2 50.4 1.05555555555556 16.9 18 0.938888888888889 30.3 27.7 34.4 28.2 1.21985815602837 53.7 49.7 35.2 34.3 1921 100 2726 0.656 39 6 3 "R32" "yes"
"Virginia" "ACC" 38 35 3 0.921052631578947 0.9736 11.1 60.7 123 89.9 1.36818687430478 55.2 44.7 1.23489932885906 14.7 17.5 0.84 30.4 25.4 29.1 26.3 1.106463878327 52.5 45.7 39.5 28.9 1906 115 2813 0.584 23 3 1 "Champions" "yes"
"Virginia_Tech" "ACC" 35 26 9 0.742857142857143 0.9357 5 65.1 117.8 93.4 1.26124197002141 55.6 49 1.13469387755102 17.3 21.6 0.800925925925926 29.6 27.2 31.9 26.3 1.21292775665399 52.9 49 39.4 32.7 1909 112 2697 0.547 11 0 0 "S16" "yes"
"VMI" "SC" 29 11 18 0.379310344827586 0.2382 -13.1 73.1 101.2 111.9 0.90437890974084 50.1 56.9 0.880492091388401 16.5 16.9 0.976331360946746 21.7 27.6 29.2 32 0.9125 47.6 56.8 35.4 38.1 1909 112 2445 0.369 3 0 0 "no_postseason" "no"
"Wagner" "NEC" 28 13 15 0.464285714285714 0.1715 -13.5 65.1 92.8 106.4 0.87218045112782 44 51.1 0.86105675146771 20.8 19.8 1.05050505050505 33.4 28.9 33.8 46.5 0.726881720430107 43.1 49.9 30.1 35.2 1966 48 1366 0.484 1 0 0 "no_postseason" "no"
"Wake_Forest" "ACC" 31 11 20 0.354838709677419 0.5087 -7.5 68.9 103.5 103.2 1.00290697674419 44.8 53.3 0.840525328330206 19.4 16.1 1.20496894409938 33.9 27.3 37.6 35.2 1.06818181818182 44.1 54.7 30.8 34.1 1906 114 2785 0.554 23 1 0 "no_postseason" "no"
"Washington" "P12" 36 27 9 0.75 0.8097 3.1 67.3 105.6 93.1 1.13426423200859 52.1 47.5 1.09684210526316 19.8 24.2 0.818181818181818 29.1 34.9 34.7 34 1.02058823529412 51.9 46 35 33.4 1896 119 2997 0.603 17 1 0 "R32" "yes"
"Washington_St." "P12" 32 11 21 0.34375 0.3986 -12.2 71.8 105 108.8 0.965073529411765 52.8 54.7 0.96526508226691 19.2 17.1 1.12280701754386 25.2 29.5 30.3 28.4 1.0669014084507 51.5 54.9 36.4 36.2 1902 119 3134 0.511 6 1 0 "no_postseason" "no"
"Weber_St." "BSky" 31 18 13 0.580645161290323 0.3537 -10.7 72.5 99.9 105.3 0.948717948717949 53.2 49 1.08571428571429 16 15.8 1.0126582278481 19.2 26.9 37.1 30.9 1.20064724919094 53.4 49.7 35.2 31.7 1964 57 1661 0.629 16 0 0 "no_postseason" "no"
"West_Virginia" "B12" 36 15 21 0.416666666666667 0.7087 -3.7 71.9 108.8 100.7 1.08043694141013 47.5 52.4 0.906488549618321 21.3 18.5 1.15135135135135 36.9 28.7 38.9 38 1.02368421052632 47.6 51.3 31.6 36.1 1904 111 2883 0.618 29 2 0 "no_postseason" "no"
"Western_Carolina" "SC" 31 7 24 0.225806451612903 0.2557 -16.5 71.1 99.9 109.6 0.911496350364964 53.6 55.3 0.969258589511754 25.1 14.7 1.70748299319728 28.4 25.7 34.8 39.7 0.876574307304786 52.3 57.8 36.8 34.1 1977 44 1276 0.438 1 0 0 "no_postseason" "no"
"Western_Illinois" "Sum" 29 10 19 0.344827586206897 0.2463 -16 68.7 96.9 106.8 0.907303370786517 49.8 52.2 0.954022988505747 16.3 14.5 1.12413793103448 22.6 25.5 23.2 28.1 0.825622775800712 45.9 48.4 38.2 38.9 1982 39 1105 0.415 0 0 0 "no_postseason" "no"
"Western_Kentucky" "CUSA" 34 20 14 0.588235294117647 0.6223 -5.5 69.2 103.9 99.5 1.04422110552764 49.9 48.9 1.02044989775051 19.6 18.5 1.05945945945946 29.6 28.1 37.9 25.6 1.48046875 50.2 47 32.7 34.5 1922 99 2730 0.659 23 1 0 "no_postseason" "no"
"Western_Michigan" "MAC" 31 8 23 0.258064516129032 0.3189 -15.2 70.5 98.3 105 0.936190476190476 48 52.1 0.921305182341651 21.7 15.2 1.42763157894737 29.7 27.6 36.7 29.9 1.22742474916388 49.4 50.1 30.5 36.9 1914 107 2561 0.524 4 0 0 "no_postseason" "no"
"Wichita_St." "Amer" 37 22 15 0.594594594594595 0.7946 -2.9 69.4 106.5 94.7 1.12460401267159 46.9 47.6 0.985294117647059 17.4 17.6 0.988636363636363 32.5 26.9 28.8 38.8 0.742268041237113 47.1 46.5 31 33 1906 113 2802 0.57 15 2 0 "no_postseason" "no"
"William_&_Mary" "CAA" 30 14 16 0.466666666666667 0.3733 -11.1 70 102.3 107 0.95607476635514 54.4 52.7 1.03225806451613 18.3 15.6 1.17307692307692 24.5 26 31.3 30 1.04333333333333 55.8 51.1 35 36.9 1906 115 2654 0.469 0 0 0 "no_postseason" "no"
"Winthrop" "BSth" 27 18 9 0.666666666666667 0.4404 -6.5 74.3 104.8 107 0.979439252336449 54.2 51.3 1.05653021442495 20.2 15.4 1.31168831168831 28.7 25.5 30.4 30.3 1.003300330033 53.3 51.6 36.7 33.8 1987 34 1008 0.538 10 0 0 "no_postseason" "no"
"Wisconsin" "B10" 34 23 11 0.676470588235294 0.9089 6.3 65 108.2 88.6 1.22121896162528 51.1 45.2 1.13053097345133 14.6 17.2 0.848837209302326 24.5 26.5 27.3 25.8 1.05813953488372 49.7 44.1 35.9 31.5 1899 122 2841 0.571 24 4 1 "R64" "yes"
"Wofford" "SC" 32 30 2 0.9375 0.8892 4 67.1 116.4 97.1 1.19876416065911 57.5 49.9 1.15230460921844 16.1 19.1 0.842931937172775 31.8 25.2 27.8 31.8 0.874213836477987 53.9 50.6 41.4 32.6 1996 25 751 0.499 5 0 0 "R32" "yes"
"Wright_St." "Horz" 33 21 12 0.636363636363636 0.6705 -6.6 66.6 106.3 100 1.063 51 53.1 0.96045197740113 17.3 20.1 0.860696517412935 30.8 25.9 35.1 28.6 1.22727272727273 50.4 52.1 34.6 36.5 1988 33 986 0.55 3 0 0 "no_postseason" "no"
"Wyoming" "MWC" 31 8 23 0.258064516129032 0.1954 -17.6 69.9 94.2 106.6 0.883677298311445 49.1 51.7 0.949709864603482 19.9 17.4 1.14367816091954 15.9 28.8 39.1 34.4 1.13662790697674 47.1 51.6 34.5 34.6 1905 115 2736 0.564 15 1 1 "no_postseason" "no"
"Xavier" "BE" 35 19 16 0.542857142857143 0.7748 -2.9 66.6 110.4 99.1 1.11402623612513 52.8 50.7 1.0414201183432 19.6 16.2 1.20987654320988 32.2 27.2 32.6 24.9 1.30923694779116 54.7 48.7 33.1 35.6 1920 99 2509 0.598 28 0 0 "no_postseason" "no"
"Yale" "Ivy" 29 22 7 0.758620689655172 0.7034 -0.9 72.2 110.5 102.5 1.0780487804878 55.6 47.3 1.17547568710359 17.8 15.2 1.17105263157895 26.3 24.6 30.1 31.1 0.967845659163987 56 47.8 36.5 31 1896 125 2976 0.501 5 0 0 "R64" "yes"
"Youngstown_St." "Horz" 30 12 18 0.4 0.3167 -14 68.7 103.8 111 0.935135135135135 49.6 53.6 0.925373134328358 18.5 16.2 1.14197530864198 33.5 28.9 23.1 38.5 0.6 48.5 55 34.1 34.2 1948 40 1150 0.385 0 0 0 "no_postseason" "no"
