"TEAM" "CONF" "G" "W" "L" "WL_perc" "BARTHAG" "WAB" "ADJ_T" "ADJOE" "ADJDE" "pp100p_ratio" "EFG_O" "EFG_D" "EFG_ratio" "TOR" "TORD" "TOR_ratio" "ORB" "DRB" "FTR" "FTRD" "FTR_ratio" "X2P_O" "X2P_D" "X3P_O" "X3P_D" "first_year" "age" "all_games_played" "all_WL_perc" "MM" "F4" "CHAMP" "POSTSEASON" "post"
"Montana_St." "BSky" 29 6 23 0.206896551724138 0.1838 -17.9 66.2 94.7 107.8 0.87847866419295 46.9 53 0.884905660377359 20.6 17 1.21176470588235 29.1 28.2 28.7 44.8 0.640625 42.4 50.4 35.6 39.4 1902 109 2632 0.545 2 0 0 "no_postseason" "no"
"Morehead_St." "OVC" 32 15 17 0.46875 0.5408 -10.6 65.7 102.5 101 1.01485148514851 49.3 49.1 1.0040733197556 20.1 21.2 0.94811320754717 34.7 28.2 34.7 55.2 0.628623188405797 48.4 48.4 34 33.7 1956 65 1786 0.498 7 0 0 "no_postseason" "no"
"Morgan_St." "MEAC" 31 7 24 0.225806451612903 0.1057 -18.5 65 92.4 111.3 0.830188679245283 40.2 53.3 0.75422138836773 16.2 21.6 0.75 34.8 33.8 33.1 43.2 0.766203703703704 39.1 52.9 28.4 36.1 1985 36 1049 0.365 2 0 0 "no_postseason" "no"
"Mount_St._Mary's" "NEC" 30 15 15 0.5 0.3345 -9.6 62.8 96.1 102 0.942156862745098 47.2 49.6 0.951612903225806 19 21.3 0.892018779342723 30.6 32.4 30.4 35.6 0.853932584269663 45.5 48.5 33 34.8 1989 32 938 0.434 5 0 0 "no_postseason" "no"
"Murray_St." "OVC" 33 27 6 0.818181818181818 0.78 0 67 114.1 102.2 1.11643835616438 54.3 46.8 1.16025641025641 17.1 18.7 0.914438502673797 35.9 32.5 41.2 36.6 1.12568306010929 52.6 44.9 38.3 33.7 1954 67 1900 0.634 17 0 0 "no_postseason" "no"
"Navy" "Pat" 31 12 19 0.387096774193548 0.3037 -13.8 61.7 97.7 105 0.93047619047619 49.1 53.1 0.924670433145009 19.4 20.1 0.965174129353234 29.5 30 30.6 36.6 0.836065573770492 48.8 49.7 33.1 39.1 1908 113 2472 0.567 11 0 0 "no_postseason" "no"
"Nebraska" "B10" 31 13 18 0.419354838709677 0.6543 -5.3 63.7 98.5 93.2 1.0568669527897 46.2 46.8 0.987179487179487 19.4 20.6 0.941747572815534 26.7 30.3 36.5 38.5 0.948051948051948 48 44.7 28.4 33.4 1897 124 2893 0.526 7 0 0 "no_postseason" "no"
"Nebraska_Omaha" "Sum" 28 11 17 0.392857142857143 0.2994 -12.8 74.2 100.3 108 0.928703703703704 49.3 53.3 0.924953095684803 18.3 20.3 0.901477832512315 30.5 28.9 42.6 38.9 1.09511568123393 49.2 51.7 33.1 37.6 2013 8 238 0.487 0 0 0 "no_postseason" "no"
"Nevada" "MWC" 29 7 22 0.241379310344828 0.265 -14.8 64.1 95.3 104.2 0.914587332053743 40.8 47.6 0.857142857142857 21.9 15.7 1.39490445859873 39.8 31.9 39.9 40.7 0.98034398034398 41.4 45.7 25.8 34.1 1913 65 1713 0.563 9 0 0 "no_postseason" "no"
"New_Hampshire" "AE" 30 17 13 0.566666666666667 0.4249 -8.1 64.2 98.4 101 0.974257425742574 49.7 46 1.0804347826087 18.7 17.1 1.09356725146199 27.2 23.7 36.1 42.6 0.847417840375587 45.9 45.6 37.4 31.1 1927 68 1736 0.244 0 0 0 "no_postseason" "no"
"New_Mexico" "MWC" 31 15 16 0.483870967741935 0.5607 -8.3 62.8 99 97 1.02061855670103 47.9 46.7 1.02569593147752 20.2 18.6 1.08602150537634 33.3 26.1 38.4 32.8 1.17073170731707 48.6 46.4 30.8 31.4 1900 114 2600 0.581 15 0 0 "no_postseason" "no"
"New_Mexico_St." "WAC" 32 21 11 0.65625 0.6613 -4.5 64 103.9 98.1 1.05912334352701 50.6 46.4 1.09051724137931 21.8 20.6 1.05825242718447 39.3 31 44.3 32.5 1.36307692307692 49.3 46.4 36.2 30.8 1905 110 2629 0.589 25 1 0 "R64" "yes"
"New_Orleans" "Slnd" 26 8 18 0.307692307692308 0.1768 -13.3 67.5 95.7 109.4 0.874771480804388 46.5 54.8 0.848540145985402 22.2 21.2 1.04716981132075 35.7 32.9 45.9 44 1.04318181818182 45.2 53.9 33.9 37.8 1976 43 1248 0.546 5 0 0 "no_postseason" "no"
"Niagara" "MAAC" 30 8 22 0.266666666666667 0.2254 -15.9 65.2 98.5 109.7 0.897903372835005 45.6 53.7 0.849162011173184 20.6 18.1 1.13812154696133 32 29.5 41.2 36.3 1.13498622589532 42.3 52.1 35.1 37.9 1906 114 2727 0.54 3 0 0 "no_postseason" "no"
"Nicholls_St." "Slnd" 26 7 19 0.269230769230769 0.1321 -13.9 66.8 89.6 105.5 0.849289099526066 47.8 50 0.956 25 20.3 1.23152709359606 30.1 34.5 42.4 50.7 0.83629191321499 48.4 48.3 31.2 35.7 1981 40 1121 0.406 2 0 0 "no_postseason" "no"
"NJIT" "ASun" 29 17 12 0.586206896551724 0.4644 -6.2 67.1 103.3 104.5 0.988516746411483 52.3 46.4 1.12715517241379 20.5 19 1.07894736842105 28.8 33.8 39 44.1 0.884353741496599 49.8 44.6 37.1 33.1 2010 10 331 0.486 0 0 0 "no_postseason" "no"
"Norfolk_St." "MEAC" 32 18 14 0.5625 0.3621 -7.6 65.1 102.3 107.4 0.952513966480447 52.1 48.1 1.08316008316008 20.7 18 1.15 34.3 30.4 42.7 39.4 1.08375634517767 52.2 46.3 34.5 33.9 1998 23 699 0.472 1 0 0 "no_postseason" "no"
"North_Carolina" "ACC" 38 26 12 0.684210526315789 0.9507 6.5 69.9 119.6 92.5 1.29297297297297 51.6 45.4 1.13656387665198 18.2 17.7 1.02824858757062 40 31.2 35.2 37.8 0.931216931216931 50.9 45.6 35.8 30 1911 110 3073 0.738 50 20 6 "S16" "yes"
"North_Carolina_A&T" "MEAC" 30 7 23 0.233333333333333 0.0903 -18.2 62.7 91.7 112.1 0.818019625334523 44.6 50.4 0.884920634920635 23.6 18.8 1.25531914893617 34.1 34.4 37.3 40.9 0.911980440097799 45.7 47.8 28.4 36.5 1974 47 1367 0.482 10 0 0 "no_postseason" "no"
"North_Carolina_Central" "MEAC" 30 22 8 0.733333333333333 0.6142 -2.4 59.9 102.5 98.4 1.04166666666667 53.2 42.1 1.26365795724466 19.8 20.2 0.98019801980198 31 30.8 37.2 41.1 0.905109489051095 53.1 41.3 35.6 29.1 2011 10 309 0.602 4 0 0 "no_postseason" "no"
"North_Carolina_St." "ACC" 36 22 14 0.611111111111111 0.8684 1.1 64.7 114.1 96.8 1.17871900826446 49.3 45.5 1.08351648351648 16 14.9 1.0738255033557 33.9 30.2 35.3 34.7 1.01729106628242 47.3 43.6 35.6 33 1913 108 2818 0.62 27 3 2 "S16" "yes"
"North_Dakota" "BSky" 28 6 22 0.214285714285714 0.1904 -16.2 68 96.1 109 0.881651376146789 48.4 53.2 0.909774436090225 17.9 18.1 0.988950276243094 24.7 29 38.5 42.3 0.91016548463357 47.8 51.2 33.1 38.6 1905 27 499 0.595 1 0 0 "no_postseason" "no"
"North_Dakota_St." "Sum" 31 21 10 0.67741935483871 0.5035 -3.9 61.5 100.8 100.7 1.00099304865938 49.7 48.1 1.03326403326403 16 16.5 0.96969696969697 26.1 23.7 35.7 30.7 1.1628664495114 45.5 45 38.2 36.2 1898 41 752 0.69 4 0 0 "R64" "yes"
"North_Florida" "ASun" 32 20 12 0.625 0.5063 -5.1 67.5 105.2 105 1.00190476190476 53.6 47.9 1.11899791231733 18.3 17.9 1.02234636871508 29.2 31.8 39.7 34.1 1.16422287390029 51.1 48.3 38.1 31.3 2010 11 346 0.494 1 0 0 "R68" "yes"
"North_Texas" "CUSA" 29 12 17 0.413793103448276 0.3773 -10.8 65.9 98.6 103 0.957281553398058 46.9 49.3 0.95131845841785 20.1 20.4 0.985294117647059 31.1 33.1 40 38.2 1.04712041884817 47.8 48.1 29.9 34.2 1922 65 1776 0.443 3 0 0 "no_postseason" "no"
"Northeastern" "CAA" 35 23 12 0.657142857142857 0.6586 -4.6 63.6 107 101 1.05940594059406 54.5 49.8 1.09437751004016 21.5 15.5 1.38709677419355 30.1 25.3 41.4 25 1.656 53 49.1 38.6 34.4 1938 57 1553 0.525 9 0 0 "R64" "yes"
"Northern_Arizona" "BSky" 37 22 15 0.594594594594595 0.4547 -8.6 65.2 100.1 101.7 0.984267453294002 46.1 48.6 0.948559670781893 17.7 16.7 1.05988023952096 35.3 26.8 36.4 38.4 0.947916666666667 42.9 49.1 34.8 31.7 1919 81 1917 0.453 2 0 0 "no_postseason" "no"
"Northern_Colorado" "BSky" 28 13 15 0.464285714285714 0.3007 -10.8 63.5 107.5 115.6 0.929930795847751 53 55.7 0.951526032315978 16.2 20 0.81 33.6 34.3 35.1 40.4 0.868811881188119 51.4 52.9 37.5 40.2 1911 41 747 0.534 1 0 0 "no_postseason" "no"
"Northern_Illinois" "MAC" 29 13 16 0.448275862068966 0.4112 -9 62.8 100.1 103.3 0.969022265246854 47.6 51.8 0.918918918918919 21.7 21.4 1.01401869158878 36.4 31.1 47.1 40.9 1.15158924205379 47.2 52.5 32.2 33.9 1927 54 1499 0.451 3 0 0 "no_postseason" "no"
"Northern_Iowa" "MVC" 35 31 4 0.885714285714286 0.9228 5.3 58.5 115.4 93 1.24086021505376 55.9 45.6 1.22587719298246 17.8 19.2 0.927083333333333 27 26.9 39.8 27 1.47407407407407 53.3 44 39.8 32.1 1981 40 1197 0.528 8 0 0 "R32" "yes"
"Northern_Kentucky" "ASun" 28 11 17 0.392857142857143 0.3348 -12.1 64.1 102.4 108.7 0.942042318307268 51.2 50.6 1.01185770750988 17.8 16.6 1.07228915662651 28.5 30 30 45.3 0.662251655629139 51.9 49.2 33.4 35.5 2013 8 233 0.528 2 0 0 "no_postseason" "no"
"Northwestern" "B10" 32 15 17 0.46875 0.6322 -4.2 60.6 105.7 100.8 1.04861111111111 50.4 48.4 1.04132231404959 18.1 15.5 1.16774193548387 27.6 30.9 28.6 32.8 0.871951219512195 48.3 43.8 35.9 37.7 1905 115 2620 0.417 1 0 0 "no_postseason" "no"
"Northwestern_St." "Slnd" 28 15 13 0.535714285714286 0.338 -6.4 73.1 109.3 115.9 0.943054357204487 52.9 54.4 0.972426470588235 15.9 19.6 0.811224489795918 29.8 38.9 35.1 36.9 0.951219512195122 51.6 51.8 36.8 40.1 1977 44 1255 0.441 3 0 0 "no_postseason" "no"
"Notre_Dame" "ACC" 38 32 6 0.842105263157895 0.9401 8.6 63.9 125.3 98.6 1.27079107505071 58.3 47.9 1.21711899791232 14.5 17.3 0.838150289017341 27.9 32.2 36.7 24.1 1.52282157676349 58.2 47.4 39 32.6 1897 116 2925 0.647 36 1 0 "E8" "yes"
"Oakland" "Horz" 31 14 17 0.451612903225806 0.495 -7.2 67 109 109.2 0.998168498168498 52.3 53.5 0.977570093457944 18.4 16.1 1.14285714285714 30.1 30.5 38.1 34.6 1.10115606936416 51.7 52.8 35.5 36.5 2000 21 661 0.545 3 0 0 "no_postseason" "no"
"Ohio" "MAC" 30 10 20 0.333333333333333 0.35 -13.5 66.8 100.8 106.3 0.948259642521166 49.8 49.3 1.01014198782961 18.7 15.4 1.21428571428571 25.9 30.5 28.9 32.2 0.89751552795031 49 46.8 34 35.9 1908 113 2698 0.57 13 0 0 "no_postseason" "no"
"Ohio_St." "B10" 35 24 11 0.685714285714286 0.9104 2.5 66.3 113.9 93.1 1.2234156820623 54.2 46.4 1.16810344827586 17 21.6 0.787037037037037 33.5 32 34.7 27.8 1.24820143884892 53.6 45.2 37 32.2 1899 121 2899 0.614 33 11 1 "R32" "yes"
"Oklahoma" "B12" 35 24 11 0.685714285714286 0.9349 4.5 67.5 111.6 88.5 1.26101694915254 49.3 44.1 1.11791383219955 17.6 19.7 0.893401015228427 31.5 31.4 32.8 28.4 1.15492957746479 48.2 42.2 34.3 31.7 1908 113 2780 0.609 32 5 0 "S16" "yes"
"Oklahoma_St." "B12" 31 17 14 0.548387096774194 0.8469 0.2 64 110.7 95.4 1.16037735849057 50.2 46.5 1.07956989247312 18.5 21.1 0.876777251184834 26.9 32.6 39 42.1 0.926365795724466 49.2 44.1 34.6 34.4 1908 111 2849 0.586 28 6 2 "R64" "yes"
"Old_Dominion" "CUSA" 35 27 8 0.771428571428571 0.7584 -1.3 60.5 104.3 94.4 1.10487288135593 48.6 46.1 1.05422993492408 17.5 21 0.833333333333333 36 26.9 30.6 40.8 0.75 48.4 45.7 32.5 31.2 1977 44 1363 0.611 12 0 0 "no_postseason" "no"
"Oral_Roberts" "Sum" 32 17 15 0.53125 0.4106 -8.4 65.8 104.1 107.5 0.968372093023256 48.1 51 0.943137254901961 17.6 18.6 0.946236559139785 29.5 31.3 44.5 37.8 1.17724867724868 45.6 48.8 35.8 37.5 1972 45 1328 0.559 5 0 0 "no_postseason" "no"
"Oregon" "P12" 35 25 10 0.714285714285714 0.8379 3 66.9 114.3 99.1 1.15338042381433 52.3 48 1.08958333333333 16.9 16.7 1.01197604790419 30.2 31.5 29.1 35.4 0.822033898305085 50.8 47.1 36.9 33.2 1903 115 3045 0.551 16 2 1 "R32" "yes"
"Oregon_St." "P12" 30 16 14 0.533333333333333 0.7023 -4 60.9 98.2 91.1 1.07793633369923 46.6 44.7 1.04250559284116 19.1 23.7 0.805907172995781 28.5 32.8 36.8 44.3 0.830699774266366 46 44.4 32 30 1902 119 3113 0.569 17 2 0 "no_postseason" "no"
"Penn" "Ivy" 28 9 19 0.321428571428571 0.2427 -13 63.7 96.4 106.4 0.906015037593985 49.1 51.2 0.958984375 23.6 18.1 1.30386740331492 29.5 29.1 35.8 39.8 0.899497487437186 47.7 48.1 34.6 37.6 1897 119 2906 0.617 24 1 0 "no_postseason" "no"
"Penn_St." "B10" 34 18 16 0.529411764705882 0.7617 -3.6 65.9 103.9 93.9 1.10649627263046 48 45.3 1.05960264900662 18.2 17.8 1.02247191011236 29.7 31 34.7 41.5 0.836144578313253 46.8 43.6 33.4 32.6 1897 124 2677 0.556 9 1 0 "no_postseason" "no"
"Pepperdine" "WCC" 31 17 14 0.548387096774194 0.6053 -3.8 64.1 98 94.4 1.03813559322034 46.9 45.6 1.02850877192982 19.3 19.1 1.01047120418848 28.7 32.8 37 33.8 1.09467455621302 46.6 47.7 31.8 27.3 1944 66 1881 0.497 13 0 0 "no_postseason" "no"
"Pittsburgh" "ACC" 33 18 15 0.545454545454545 0.7749 -1.5 60.9 113.2 101.7 1.11307767944936 49.1 50 0.982 15.7 17.4 0.902298850574713 34.3 31.6 34.8 37.8 0.920634920634921 48.6 49 33.6 34.9 1906 113 2799 0.581 26 1 0 "no_postseason" "no"
"Portland" "WCC" 31 15 16 0.483870967741935 0.6327 -6.2 64.5 107.7 102.7 1.04868549172347 50 49.7 1.00603621730382 18.3 17.2 1.06395348837209 35 30.7 36.1 35.9 1.00557103064067 46.9 49 37.8 34.1 1954 67 1881 0.422 2 0 0 "no_postseason" "no"
"Portland_St." "BSky" 27 13 14 0.481481481481481 0.3144 -9.9 66.2 100.9 107.9 0.935125115848007 48.7 52.7 0.924098671726755 16.4 17.5 0.937142857142857 27.6 32.1 37.2 31.4 1.18471337579618 45.5 50.2 37.3 38.5 1973 31 883 0.488 2 0 0 "no_postseason" "no"
"Prairie_View_A&M" "SWAC" 32 14 18 0.4375 0.2165 -12.3 69 95.6 106.9 0.894293732460243 47.5 48.4 0.981404958677686 20.7 24.3 0.851851851851852 32.1 40.1 30.9 51.2 0.603515625 46.7 50.1 33.1 29.8 1981 40 1150 0.291 2 0 0 "no_postseason" "no"
"Presbyterian" "BSth" 28 6 22 0.214285714285714 0.1351 -17.1 62.4 94.8 111.4 0.850987432675045 48.4 54 0.896296296296296 20.9 15.9 1.31446540880503 27.3 33.6 33.3 28.7 1.1602787456446 48.8 50.6 31.7 38.9 2011 10 301 0.346 0 0 0 "no_postseason" "no"
"Princeton" "Ivy" 29 15 14 0.517241379310345 0.5258 -9 65.2 105.4 104.5 1.00861244019139 54.3 49.6 1.09475806451613 18.8 18.5 1.01621621621622 20.7 26.4 46.1 41.8 1.10287081339713 53 47.2 37.3 36.9 1901 120 2850 0.615 25 1 0 "no_postseason" "no"
"Providence" "BE" 34 22 12 0.647058823529412 0.8821 3.7 65.7 111.6 93.7 1.19103521878335 48.4 48.2 1.00414937759336 18.1 19.7 0.918781725888325 35.2 29 40.7 39.3 1.03562340966921 48.9 47.1 31.3 33.3 1929 71 2035 0.611 20 2 0 "R64" "yes"
"Purdue" "B10" 34 21 13 0.617647058823529 0.8654 1 65 110.5 93.9 1.17678381256656 50.3 45.4 1.1079295154185 19.9 17.6 1.13068181818182 36.5 30.9 41.7 38.4 1.0859375 50.9 42.3 32.7 35.1 1897 122 2855 0.641 31 2 0 "R64" "yes"
"Quinnipiac" "MAAC" 30 15 15 0.5 0.5029 -10.9 66.7 101.4 101.3 1.00098716683119 44 45.2 0.973451327433628 20.4 14 1.45714285714286 42.1 26.5 35.5 33.4 1.06287425149701 43.1 41.9 30.7 35.1 1999 22 643 0.477 0 0 0 "no_postseason" "no"
"Radford" "BSth" 31 19 12 0.612903225806452 0.4552 -6.3 65.3 102.7 104.3 0.984659635666347 50 48.4 1.03305785123967 18.1 18.8 0.962765957446809 34.5 32.7 35.4 36.3 0.975206611570248 50.5 47.8 32.6 33.4 1985 36 1063 0.517 3 0 0 "no_postseason" "no"
"Rhode_Island" "A10" 32 22 10 0.6875 0.79 -1.1 65.9 102.1 91 1.12197802197802 48.9 43.9 1.11389521640091 20.8 21.8 0.954128440366973 32.3 29.2 47.3 46 1.02826086956522 50.1 45 30.5 27.3 1904 114 2662 0.572 10 0 0 "no_postseason" "no"
"Rice" "CUSA" 29 10 19 0.344827586206897 0.4048 -13.2 62.3 100.4 103.8 0.967244701348748 51.7 49.9 1.03607214428858 22.1 19.6 1.12755102040816 26.5 32.2 33.7 40.1 0.840399002493766 47.6 49 37.3 34.5 1915 106 2568 0.437 4 0 0 "no_postseason" "no"
"Richmond" "A10" 35 21 14 0.6 0.7997 -3.5 62.2 106.7 94.6 1.12790697674419 52.1 46 1.13260869565217 15.6 21.1 0.739336492890995 22.2 33.4 32.9 33.5 0.982089552238806 52.8 46.2 34 30.3 1913 108 2598 0.533 9 0 0 "no_postseason" "no"
"Rider" "MAAC" 33 21 12 0.636363636363636 0.4959 -5.4 64.6 98.9 99 0.998989898989899 49.4 47.5 1.04 19.2 21.6 0.888888888888889 31.1 29.6 35.6 37.7 0.944297082228117 49 46.6 33.4 32.7 1929 57 1600 0.528 3 0 0 "no_postseason" "no"
"Robert_Morris" "NEC" 35 20 15 0.571428571428571 0.4286 -8.6 66 100.7 103.3 0.974830590513069 50.1 49.3 1.01622718052738 19.8 21.8 0.908256880733945 31 35.9 35.5 37.6 0.944148936170213 47.4 48.3 37.5 34.1 1977 44 1298 0.488 8 0 0 "R64" "yes"
"Rutgers" "B10" 32 10 22 0.3125 0.4539 -8.7 65.4 96.4 98 0.983673469387755 43.6 49.8 0.875502008032129 20.1 18.1 1.11049723756906 30.5 31.4 32.6 32 1.01875 43.3 49.3 29.5 33.7 1914 106 2465 0.507 6 1 0 "no_postseason" "no"
"Sacramento_St." "BSky" 31 19 12 0.612903225806452 0.3714 -6.8 62.7 105.9 110.9 0.954914337240757 53.9 53.8 1.00185873605948 16.6 19.6 0.846938775510204 27.2 33.3 35.5 32.3 1.09907120743034 50.9 54.7 40.8 34.8 1992 29 814 0.311 0 0 0 "no_postseason" "no"
"Sacred_Heart" "NEC" 31 14 17 0.451612903225806 0.2837 -13.1 69.1 100.2 108.6 0.922651933701658 49.6 49.2 1.00813008130081 19.4 18.4 1.05434782608696 33.9 32.7 35.9 33.6 1.06845238095238 50.3 47.7 32 34.7 2000 21 623 0.38 0 0 0 "no_postseason" "no"
"Saint_Joseph's" "A10" 31 13 18 0.419354838709677 0.5254 -9.6 64 98.2 97.3 1.00924974306269 45.3 48.3 0.937888198757764 19.2 19 1.01052631578947 31.5 30.4 35.2 31.3 1.12460063897764 45.5 46.3 29.9 34.8 1910 111 2787 0.592 21 1 0 "no_postseason" "no"
"Saint_Louis" "A10" 31 10 21 0.32258064516129 0.2642 -12.8 63.4 94.1 102.8 0.915369649805447 46.2 51.6 0.895348837209302 21.7 20.9 1.03827751196172 27.2 32.1 41.5 44.5 0.932584269662921 45.2 50.6 32 35.7 1916 104 2668 0.54 10 0 0 "no_postseason" "no"
"Saint_Mary's" "WCC" 30 20 10 0.666666666666667 0.7965 -0.8 63.2 110 97.7 1.12589559877175 52.4 48 1.09166666666667 18.8 15.4 1.22077922077922 33.2 24.7 34.1 33.2 1.02710843373494 50.6 47.2 37.1 33.1 1910 111 2596 0.522 10 0 0 "no_postseason" "no"
"Saint_Peter's" "MAAC" 34 16 18 0.470588235294118 0.4267 -12.8 60.7 97.3 99.9 0.973973973973974 46.9 45.2 1.03761061946903 19.5 20.9 0.933014354066986 31.4 30.5 44 45.8 0.960698689956332 44.6 44.3 34.3 31.2 1966 55 1555 0.493 3 0 0 "no_postseason" "no"
"Sam_Houston_St." "Slnd" 31 22 9 0.709677419354839 0.6991 -3.4 65 101.6 94.4 1.07627118644068 47.6 45.1 1.05543237250554 19.7 20.4 0.965686274509804 36 27.3 46.3 41.1 1.12652068126521 47.3 43.9 32.1 32.2 1987 34 997 0.525 2 0 0 "no_postseason" "no"
"Samford" "SC" 31 12 19 0.387096774193548 0.2456 -14.1 66.8 99.9 110.1 0.907356948228883 49.8 53.3 0.934333958724203 19.2 21.1 0.909952606635071 30.1 34.1 37.9 45.4 0.834801762114537 49.2 51 34 38.9 1973 48 1374 0.437 2 0 0 "no_postseason" "no"
"San_Diego" "WCC" 30 14 16 0.466666666666667 0.6798 -6.4 63.5 102 95.5 1.06806282722513 48 47.9 1.00208768267223 18.4 21.3 0.863849765258216 30 31.6 38.4 42 0.914285714285714 46 46.9 34.5 33.7 1980 41 1197 0.5 4 0 0 "no_postseason" "no"
"San_Diego_St." "MWC" 35 26 9 0.742857142857143 0.8691 1.3 61.2 103.1 87.5 1.17828571428571 46.6 43.5 1.07126436781609 18.6 21.1 0.881516587677725 35.7 29.7 36.2 25.7 1.40856031128405 45.9 42.3 32 30.6 1971 50 1491 0.544 12 0 0 "R32" "yes"
"San_Francisco" "WCC" 31 13 18 0.419354838709677 0.6252 -9.2 66.1 104.3 99.8 1.04509018036072 50.7 49.2 1.03048780487805 17.9 18.9 0.947089947089947 30.5 30.8 41 38.7 1.0594315245478 50.7 46.9 33.7 35.5 1924 93 2413 0.579 16 3 2 "no_postseason" "no"
"San_Jose_St." "MWC" 28 0 28 0 0.0757 -21.4 64.6 86.2 107.1 0.804855275443511 41 54 0.759259259259259 21.6 17.8 1.21348314606742 24.1 31.8 29.1 42.9 0.678321678321678 38.7 51.8 29.4 38.8 1938 70 1904 0.399 2 0 0 "no_postseason" "no"
"Santa_Clara" "WCC" 30 12 18 0.4 0.5216 -8.7 61.6 104.8 104 1.00769230769231 48.2 51.7 0.932301740812379 17.1 19.1 0.895287958115183 28.1 34.1 31.1 43.2 0.719907407407407 46 49.2 34.6 37.7 1909 111 2616 0.574 11 1 0 "no_postseason" "no"
"Seattle" "WAC" 32 16 16 0.5 0.3576 -11.5 62.5 96.6 101.7 0.949852507374631 50.8 47 1.08085106382979 22 17.3 1.27167630057803 30.9 28.5 36.4 33.5 1.0865671641791 47.5 45.1 37.8 33.3 1953 38 1052 0.588 11 1 0 "no_postseason" "no"
"Seton_Hall" "BE" 31 16 15 0.516129032258065 0.7353 -2.3 66.2 107.7 98.6 1.09229208924949 48.2 47.7 1.0104821802935 18.7 18 1.03888888888889 34.7 33.2 38.1 38 1.00263157894737 46 49 35 30 1909 107 2612 0.583 13 1 0 "no_postseason" "no"
"Siena" "MAAC" 31 11 20 0.354838709677419 0.3129 -15.2 66.7 103.9 111.2 0.934352517985612 47.5 51.4 0.924124513618677 18.7 21.2 0.882075471698113 36.3 37.1 41.9 51 0.82156862745098 46.6 49.9 33.2 36.2 1939 62 1692 0.546 6 0 0 "no_postseason" "no"
"SIU_Edwardsville" "OVC" 26 10 16 0.384615384615385 0.2875 -11.8 66.6 95.3 103.1 0.924345295829292 48.7 49.3 0.987829614604463 20.3 19.8 1.02525252525253 28.8 31.9 37.4 37 1.01081081081081 45.3 46.9 36.9 36.1 2011 20 278 0.311 0 0 0 "no_postseason" "no"
"SMU" "Amer" 33 26 7 0.787878787878788 0.8635 3.1 63.6 111.1 94.6 1.17441860465116 52.1 45.7 1.14004376367615 19.5 20.3 0.960591133004926 36.6 29.2 43.8 31.2 1.40384615384615 51.3 42.9 36.3 32.7 1917 104 2583 0.525 12 1 0 "R64" "yes"
"South_Alabama" "SB" 31 10 21 0.32258064516129 0.2484 -15.4 68.8 99.5 109.5 0.908675799086758 47.8 49 0.975510204081633 20.9 15.2 1.375 30 33.1 41.9 34.1 1.22873900293255 47 48.1 32.9 34.2 1972 49 1420 0.56 8 0 0 "no_postseason" "no"
"South_Carolina" "SEC" 32 16 16 0.5 0.8078 -3.6 64.9 104.5 92.2 1.13340563991323 45.2 44.8 1.00892857142857 19.6 21 0.933333333333333 34.6 31.5 37.3 44.5 0.838202247191011 45.2 43.2 30.1 31.7 1909 112 2695 0.532 9 1 0 "no_postseason" "no"
"South_Carolina_St." "MEAC" 31 9 22 0.290322580645161 0.103 -17.2 65.2 89.1 107.6 0.828066914498141 42.4 51 0.831372549019608 19.4 20.1 0.965174129353234 30.1 33.2 32.8 36.4 0.901098901098901 41.1 51.5 30.1 33.4 1972 49 1431 0.484 5 0 0 "no_postseason" "no"
"South_Dakota" "Sum" 31 15 16 0.483870967741935 0.3558 -10.7 65.9 101 106.4 0.949248120300752 47.1 51 0.923529411764706 16.7 17.5 0.954285714285714 31 27 33.7 35.6 0.946629213483146 44.2 51.1 35.8 33.9 2009 12 385 0.642 5 0 0 "no_postseason" "no"
"South_Dakota_St." "Sum" 33 22 11 0.666666666666667 0.6727 -4.7 66.4 106.7 100.2 1.06487025948104 51.9 47.2 1.09957627118644 16.9 18.1 0.933701657458563 28.8 28.2 40.4 41.2 0.980582524271845 48.6 45 38.1 34.7 2009 12 388 0.644 5 0 0 "no_postseason" "no"
"South_Florida" "Amer" 31 8 23 0.258064516129032 0.2812 -14.5 64.4 97.2 105.4 0.922201138519924 47.3 49.1 0.963340122199593 20.9 18.8 1.11170212765957 31.3 34.8 31.6 42.5 0.743529411764706 47.7 45.4 30.9 37.4 1974 47 1377 0.458 3 0 0 "no_postseason" "no"
"Southeast_Missouri_St." "OVC" 28 11 17 0.392857142857143 0.3946 -12.2 66.2 101.8 105.7 0.963103122043519 48.9 50.2 0.97410358565737 19.2 19.3 0.994818652849741 32.2 31.6 36.4 41.8 0.870813397129187 48.1 46.2 33.7 39.2 1992 29 842 0.417 1 0 0 "no_postseason" "no"
"Southeastern_Louisiana" "Slnd" 31 8 23 0.258064516129032 0.1899 -17.5 66.8 94.4 107.1 0.881419234360411 50.9 50.4 1.00992063492063 22.5 19.4 1.15979381443299 29.1 32.2 32.5 33.9 0.958702064896755 53 48.6 31.2 35.8 1981 39 1112 0.436 1 0 0 "no_postseason" "no"
"Southern" "SWAC" 32 15 17 0.46875 0.2001 -11.7 65.1 90.9 102.6 0.885964912280702 45.1 44 1.025 20.1 20.6 0.975728155339806 32.1 34.7 40.5 45.6 0.888157894736842 44.9 43.7 30.6 29.8 1907 114 2846 0.573 18 2 0 "no_postseason" "no"
